Titulo,Fecha,Link
"Netflix estaría trabajando en una serie basada en ""Resident Evil""",25/01/2019 _ 14:44,https://elcomercio.pe/tvmas/series/netflix-estaria-trabajando-serie-basada-resident-evil-noticia-nndc-601247-noticia/
Dólar: Tipo de cambio cierra a la baja ante caída global del billete verde,25/01/2019 _ 14:42,https://elcomercio.pe/economia/mercados/tipo-cambio-dolar-precio-dia-25-enero-2019-compra-venta-sbs-interbancario-ocona-peru-noticia-601133-noticia/
"Oscar: conoce al mexicano que está nominado por""Spider-Man: Into the Spider-Verse""",25/01/2019 _ 14:33,https://elcomercio.pe/luces/cine/spider-man-into-the-spider-verse-conoce-joven-mexicano-nominado-oscar-mexico-nndc-noticia-601227-noticia/
"Carlos Castillo, nuevo Arzobispo de Lima: “Vamos a unir, no a dividir”",25/01/2019 _ 14:29,https://elcomercio.pe/lima/sucesos/carlos-castillo-mattasoglio-nuevo-arzobispo-lima-unir-dividir-noticia-601206-noticia/
Alianza Lima no descartó posibilidad de cambiar nombre al estadio de Matute | VIDEO,25/01/2019 _ 14:27,https://elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-gerente-marketing-descarto-posibilidad-cambiar-nombre-estadio-matute-noticia-nndc-601217-noticia/
Engríete con un delicioso 'helado frito' en el Dulce helado fest,25/01/2019 _ 14:26,https://elcomercio.pe/gastronomia/ferias/engriete-delicioso-helado-frito-dulce-helado-fest-lima-feria-nndc-noticia-601241-noticia/
Otra vez Andrés,25/01/2019 _ 14:20,https://elcomercio.pe/politica/vez-andres-noticia-601048-noticia/
"E.L. James lanza nueva novela erótica y la trama promete tanto como ""50 sombras de Grey""",25/01/2019 _ 14:18,https://elcomercio.pe/luces/libros/james-the-mister-autora-50-sombras-grey-lanza-nueva-novela-erotica-libro-lanzamiento-abril-16-2019-noticia-601172-noticia/
¿Quienes fueron los últimos Arzobispos de Lima?,25/01/2019 _ 14:13,https://elcomercio.pe/lima/sucesos/quienes-ultimos-arzobispos-lima-cipriani-carlos-castillo-mattasoglio-noticia-601167-noticia/
"""Game of Thrones"": Lena Headey reveló la sorpresa que le dieron los showrunners",25/01/2019 _ 14:13,https://elcomercio.pe/tvmas/series/game-of-thrones-lena-headey-revelo-emotiva-sorpresa-le-dieron-creadores-serie-video-noticia-nndc-601222-noticia/
"Ex asesor de Donald Trump, Roger Stone, fue liberado bajo fianza",25/01/2019 _ 14:09,https://elcomercio.pe/mundo/eeuu/ex-asesor-donald-trump-roger-stone-liberado-fianza-noticia-nndc-601221-noticia/
Colombia recibirá al Atlético de Madrid y Juventus: jugarán cuadrangular amistoso en tierras cafeteras,25/01/2019 _ 14:07,https://elcomercio.pe/deporte-total/futbol-mundial/colombia-recibira-atletico-madrid-juventus-jugaran-cuadrangular-amistoso-tierras-cafeteras-noticia-601233-noticia/
Alianza Lima se dejó voltear el partido por 2-1 ante Barcelona SC en 'La Noche Amarilla',26/01/2019 _ 23:55,https://elcomercio.pe/deporte-total/futbol-mundial/alianza-lima-vs-barcelona-guayaquil-vivo-directv-sports-hora-fecha-canales-noche-amarilla-noticia-ecuador-nnda-nnrt-601415-noticia/
Barcelona vs. Alianza Lima: mira el doblete de Cristan Alemán para revertir el marcador | VIDEO,26/01/2019 _ 23:51,https://elcomercio.pe/deporte-total/futbol-mundial/barcelona-vs-alianza-lima-vivo-online-directo-mira-doblete-cristan-aleman-revertir-marcador-ver-viral-yt-video-noticia-601596-noticia/
Arequipa: 9 muertos y 40 heridos deja caída de bus a barranco en La Pascana,26/01/2019 _ 23:48,https://elcomercio.pe/peru/arequipa/arequipa-9-muertos-40-heridos-deja-caida-bus-barranco-pascana-noticia-601376-noticia/
El agregado militar de Venezuela en EE.UU. anuncia su respaldo a Juan Guaidó,26/01/2019 _ 23:43,https://elcomercio.pe/mundo/venezuela/jose-luis-silva-silva-agregado-militar-venezuela-estados-unidos-anuncia-respaldo-juan-guaido-noticia-601527-noticia/
Editorial: Una experiencia diferente,26/01/2019 _ 23:35,https://elcomercio.pe/opinion/editorial/venezuela-nicolas-maduro-nuevo-peru-frente-amplio-editorial-experiencia-diferente-noticia-601348-noticia/
Carretera Central: las imágenes del brutal choque en Huarochirí,26/01/2019 _ 23:34,https://elcomercio.pe/peru/carretera-central-imagenes-brutal-choque-huarochiri-noticia-601564-noticia/
"La lampada, por Mario Ghibellini",26/01/2019 _ 23:30,https://elcomercio.pe/opinion/vuelo-de-libelo/accion-popular-alfredo-barnechea-jorge-munoz-lampada-mario-ghibellini-noticia-601333-noticia/
"Esto es guerra, por Alexander Huerta-Mercado",26/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/esto-guerra-alexander-huerta-mercado-noticia-601318-noticia/
"Se descascaran los ídolos, por Fernando Rospigliosi",26/01/2019 _ 23:30,https://elcomercio.pe/opinion/columnistas/descascaran-idolos-fernando-rospigliosi-noticia-601310-noticia/
"Modernización inclusiva, por Carlos Meléndez",26/01/2019 _ 23:30,https://elcomercio.pe/opinion/rincon-del-autor/modernizacion-inclusiva-carlos-melendez-noticia-601338-noticia/
"La regresión chavista, por Virginia López Glass",26/01/2019 _ 23:30,https://elcomercio.pe/opinion/regresion-chavista-virginia-lopez-glass-noticia-601326-noticia/
1919: Chorrillos,26/01/2019 _ 23:25,https://elcomercio.pe/opinion/efemerides/1919-chorrillos-noticia-601303-noticia/
Netflix: todos los estrenos en series y películas de la semana | FOTOS,26/01/2019 _ 23:23,https://elcomercio.pe/tvmas/series/netflix-estrenos-series-peliculas-semana-fotos-noticia-601124-noticia/
Alianza Lima vs. Barcelona: mira el gol de penal de Mauricio Affonso en la 'Noche Amarilla' | VIDEO,26/01/2019 _ 23:17,https://elcomercio.pe/deporte-total/futbol-mundial/alianza-lima-vs-barcelona-vivo-online-directo-mira-gol-penal-mauricio-affonso-noche-amarilla-ver-viral-yt-video-noticia-601588-noticia/
Panamericana Sur: estos son los horarios para retornar a Lima,26/01/2019 _ 23:05,https://elcomercio.pe/lima/sucesos/panamericana-sur-son-horarios-retornar-lima-noticia-601464-noticia/
Caso Nolasco: colaborador eficaz delató a sicario Goro de coordinar crímenes,26/01/2019 _ 23:00,https://elcomercio.pe/peru/ancash/caso-nolasco-colaborador-eficaz-delato-sicario-goro-coordinar-crimenes-noticia-601499-noticia/
19 apps similares a Google Maps que vulneran la seguridad de tu terminal,26/01/2019 _ 22:59,https://elcomercio.pe/tecnologia/actualidad/19-apps-maliciosas-pasar-google-maps-noticia-nndc-601589-noticia/
Facebook:Con este truco podrás borrar las publicaciones del pasado y evitar los recuerdos indeseados,26/01/2019 _ 22:55,https://elcomercio.pe/tecnologia/redes-sociales/facebook-borrar-publicaciones-pasadas-evitar-recuerdos-molestos-face-fb-red-social-tecnologia-nnda-nnlt-noticia-601528-noticia/
Ex soldado israelí mató a su madre y a su tía que lo visitaban en Argentina,26/01/2019 _ 22:48,https://elcomercio.pe/mundo/latinoamerica/ex-soldado-israeli-mato-madre-tia-visitaban-argentina-noticia-601586-noticia/
SJM: policía abatió a delincuente que asaltó a extranjera | VIDEO,26/01/2019 _ 22:44,https://elcomercio.pe/lima/policiales/sjm-policia-abatio-delincuente-asalto-extranjera-video-noticia-601500-noticia/
Huánuco: tres desaparecidos y 25 heridos tras caída de bus al río Huallaga,26/01/2019 _ 22:32,https://elcomercio.pe/peru/huanuco/huanuco-tres-desaparecidos-25-heridos-caida-bus-rio-huallaga-noticia-601243-noticia/
Netflix 2019: todos los estrenos de películas y series en febrero | FOTOS,26/01/2019 _ 22:30,https://elcomercio.pe/tvmas/series/netflix-2019-estrenos-peliculas-series-febrero-fotos-video-nuevos-cintas-filmes-ver-netflix-febrero-noticia-600821-noticia/
Venezuela completa el traslado de 270 migrantes en tres vuelos desde Ecuador,26/01/2019 _ 22:21,https://elcomercio.pe/mundo/latinoamerica/venezuela-completa-traslado-270-migrantes-tres-vuelos-ecuador-noticia-601578-noticia/
La Victoria: derrumbaron muro que rodeaba monumento en plaza Manco Cápac | FOTOS,26/01/2019 _ 22:17,https://elcomercio.pe/lima/sucesos/victoria-derrumban-muros-rodeaba-monumento-manco-capac-video-fotos-noticia-nndc-601535-noticia/
Pachuca venció 1-0 a Pumas por la cuarta fecha del Torneo Clausura | VIDEO,26/01/2019 _ 22:04,https://elcomercio.pe/deporte-total/futbol-mundial/pachuca-vs-puma-vivo-online-directo-televisa-fox-sports-mexico-clausura-liga-mx-jornada-cuatro-minuto-minuto-horarios-canales-transmision-ver-mirar-futbol-envivo-noticia-nndc-601379-noticia/
"Campaña de Trump tuvo 100 contactos con rusos y WikiLeaks , según New York Times",26/01/2019 _ 21:53,https://elcomercio.pe/mundo/eeuu/donald-trump-estados-unidos-campana-tuvo-100-contactos-rusos-wikileaks-new-york-times-noticia-601482-noticia/
Racing venció 3-1 a Aldosivi y se afianzó como líder de la Superliga Argentina,26/01/2019 _ 21:51,https://elcomercio.pe/deporte-total/racing-vs-aldosivi-vivo-directo-online-via-fox-sports-2-mar-plata-fecha-16-superliga-argentina-transmision-tv-internet-directo-ver-futbol-noticia-601307-noticia/
Alianza Lima vs. Barcelona: equipo de Miguel Ángel Russo debutó en el 2019 con camiseta alterna,26/01/2019 _ 21:39,https://elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-vs-barcelona-indumentaria-debutara-equipo-miguel-russo-2019-noticia-601571-noticia/
Qué efectos tendría que EE.UU. corte los pagos por el petróleo al gobierno de Maduro,26/01/2019 _ 21:16,https://elcomercio.pe/mundo/venezuela/venezuela-efectos-tendria-ee-uu-corte-pagos-gobierno-nicolas-maduro-petroleo-bbc-juan-guaido-noticia-601442-noticia/
Atlético Nacional igualó 0-0 ante Once Caldas por el inicio de la Liga Águila,26/01/2019 _ 21:06,https://elcomercio.pe/deporte-total/futbol-mundial/atletico-nacional-vs-once-caldas-vivo-online-directo-via-rcn-television-juegan-partido-liga-aguila-dira-hora-canal-mexico-espana-colombia-peru-nndc-noticia-601336-noticia/
"Taylor Swift, Beyoncé y Luis Miguel entre los más lucrativos del mundo por sus giras | FOTOS",26/01/2019 _ 21:04,https://elcomercio.pe/luces/musica/taylor-swift-beyonce-luis-miguel-cantantes-lucrativos-mundo-giras-fotos-noticia-nndc-601567-noticia/
Universitario sumó una nueva derrota en Chile: perdió 3-0 ante Universidad de Concepción | VIDEO,26/01/2019 _ 21:02,https://elcomercio.pe/deporte-total/futbol-peruano/universitario-vs-universidad-concepcion-vivo-online-directo-hoy-mega-tv-amistoso-chile-noticia-nndc-601497-noticia/
América cayó con polémica 3-2 ante Monterrey en el Estadio BBVA Bancomer por la Liga MX | VIDEO,26/01/2019 _ 21:01,https://elcomercio.pe/deporte-total/futbol-mundial/america-vs-monterrey-vivo-online-directo-televisa-fox-sports-mexico-liga-mx-jornada-cuatro-minuto-minuto-horarios-canales-transmision-ver-mirar-futbol-envivo-noticia-nndc-601372-noticia/
Universitario cayó goleado 3-0 a manos de Universidad de Concepción | VIDEO,26/01/2019 _ 21:00,https://elcomercio.pe/deporte-total/futbol-mundial/universitario-deportes-vs-universidad-concepcion-vivo-online-directo-via-mega-cremas-juegan-segundo-amistoso-minuto-minuto-dia-hora-canal-mexico-espana-colombia-argentina-peru-noticia-601342-noticia/
Monterrey venció 3-2 al América en un partidazo por la cuarta fecha de la Liga MX de México | VIDEO,26/01/2019 _ 20:59,https://elcomercio.pe/deporte-total/monterrey-vs-america-directo-via-fox-sports-juegan-liga-mx-bbva-bancomer-noticia-nndc-601479-noticia/
Cruz Azul superó 1-0 a Tijuana por el Torneo Clausura de Liga MX | VIDEO,26/01/2019 _ 20:57,https://elcomercio.pe/deporte-total/futbol-mundial/cruz-azul-vs-tijuana-vivo-online-directo-via-tdn-juegan-liga-mx-estadio-azteca-mexico-espana-peru-colombia-noticia-601356-noticia/
"Guaidó da ""la bienvenida"" al agregado militar que dio la espalda a Maduro",26/01/2019 _ 20:46,https://elcomercio.pe/mundo/venezuela/venezuela-jose-luis-silva-juan-guaido-da-bienvenida-agregado-militar-dio-espalda-nicolas-maduro-noticia-601563-noticia/
Universitario vs. Universidad de Concepción: Nicolás Maturana firmó el 3-0 de los 'campaniles' | VIDEO,26/01/2019 _ 20:37,https://elcomercio.pe/deporte-total/futbol-peruano/universitario-vs-universidad-concepcion-nicolas-maturana-firmo-3-0-campaniles-video-noticia-nndc-601562-noticia/
Atlético Tucumán goleó 4-1 a Gimnasia y Esgrima de la Plata por Superliga Argentina,26/01/2019 _ 20:24,https://elcomercio.pe/deporte-total/atletico-tucuman-goleo-4-1-gimnasia-esgrima-plata-superliga-argentina-noticia-601288-noticia/
Club de golf de Trump en Nueva York despide a trabajadores indocumentados,26/01/2019 _ 20:21,https://elcomercio.pe/mundo/eeuu/club-golf-donald-trump-nueva-york-despide-trabajadores-indocumentados-noticia-601559-noticia/
Autopsia revela que Julen murió el mismo día que cayó al pozo,26/01/2019 _ 20:18,https://elcomercio.pe/mundo/europa/julen-habria-muerto-dia-cayo-fondo-pozo-hipotesis-espana-noticia-nndc-601520-noticia/
Uruguay derrotó 1-0 a Paraguay y clasificó al hexagonal final por el Sudamericano Sub 20,26/01/2019 _ 20:18,https://elcomercio.pe/deporte-total/uruguay-derroto-1-0-paraguay-clasifico-hexagonal-final-sudamericano-sub-20-noticia-601328-noticia/
Cremas fueron goleados 3-0 por la U. de Concepción en su segundo amistoso en Chile,26/01/2019 _ 20:17,https://elcomercio.pe/deporte-total/futbol-peruano/universitario-deportes-vs-universidad-concepcion-vivo-online-gratis-horarios-ver-partido-amistos-chile-seguir-transmision-directo-via-mega-tv-streaming-facebook-nnda-nnrt-noticia-601433-noticia/
"Racing vs. Aldosivi: Augusto Solari presionó, quitó y marcó el 1-0 a favor del equipo de Avellaneda | VIDEO",26/01/2019 _ 20:08,https://elcomercio.pe/deporte-total/futbol-mundial/racing-vs-aldosivi-vivo-online-directo-augusto-solari-presiono-quito-marco-1-0-favor-equipo-avellaneda-ver-viral-yt-video-noticia-601557-noticia/
Universitario vs. Universidad de Concepción: Orellana marcó el 2-0 tras el rebote de un penal | VIDEO,26/01/2019 _ 20:00,https://elcomercio.pe/deporte-total/futbol-peruano/universitario-vs-universidad-concepcion-orellana-marco-2-0-rebote-penal-video-noticia-601554-noticia/
Monterrey vs. América EN VIVO vía FOX Sports: argentino Rogelio Funes Mori marcó asombroso golazo | VIDEO,26/01/2019 _ 20:00,https://elcomercio.pe/deporte-total/monterrey-vs-america-vivo-via-fox-sports-argentino-rogelio-funes-mori-marco-asombroso-golazo-ver-video-yt-fb-facebook-youtube-noticia-601558-noticia/
Facebook:con este truco podrás leer los mensajes privados en el móvil sin necesidad del  FB Messenger,26/01/2019 _ 19:48,https://elcomercio.pe/respuestas/facebook-ver-mensajes-privados-movil-utilizar-fb-messenger-face-fb-tecnologia-aplicacion-redes-sociales-nnda-nnlt-noticia-601542-noticia/
Monterrey vs. América EN VIVO vía FOX Sports: ¡Polémica en la Liga MX por dudosas expulsiones! | VIDEO,26/01/2019 _ 19:46,https://elcomercio.pe/deporte-total/monterrey-vs-america-vivo-via-fox-sports-polemica-liga-mx-dudosas-expulsiones-video-ver-viral-yt-fb-facebook-youtube-noticia-601553-noticia/
Uruguay clasificó al hexagonal del Sudamericano Sub 20 tras vencer 1-0 a Paraguay,26/01/2019 _ 19:44,https://elcomercio.pe/deporte-total/futbol-mundial/uruguay-vs-paraguay-sub-20-vivo-online-gratis-horarios-ver-partido-fecha-5-sudamericano-chile-seguir-transmision-directo-grupo-b-talca-via-movistar-deportes-nnda-nnrt-noticia-601362-noticia/
Venezuela y EE.UU. fijan plazo de un mes para definir situación sedes diplomáticas,26/01/2019 _ 19:39,https://elcomercio.pe/mundo/actualidad/venezuela-estados-unidos-fijan-plazo-definir-situacion-sedes-diplomaticas-noticia-601547-noticia/
Universitario vs. Universidad de Concepción: Pino colocó el 1-0 de cabeza | VIDEO,26/01/2019 _ 19:36,https://elcomercio.pe/deporte-total/futbol-peruano/universitario-vs-universidad-concepcion-pino-coloco-1-0-cabeza-video-noticia-601550-noticia/
Carretera Central: al menos un muerto y siete heridos tras choque múltiple,26/01/2019 _ 19:35,https://elcomercio.pe/peru/carretera-central-muerto-siete-heridos-choque-multiple-noticia-601549-noticia/
"América vs. Monterrey EN VIVO: gambeta de Álvarez, error de Barovero y empate 1-1 de la Águilas | VIDEO",26/01/2019 _ 19:24,https://elcomercio.pe/deporte-total/america-vs-monterrey-vivo-via-fox-sports-gambeta-edson-alvarez-error-marcelo-barovero-empate-1-1-aguilas-golazo-yt-ver-video-noticia-601544-noticia/
Monterrey vs. América EN VIVO: argentino Nicolás Sánchez engañó al portero y marcó el 1-0 de penal | VIDEO,26/01/2019 _ 19:24,https://elcomercio.pe/deporte-total/monterrey-vs-america-vivo-ver-fox-sports-argentino-nicolas-sanchez-engano-portero-marco-1-0-penal-video-ver-gol-yt-viral-youtube-fb-facebook-noticia-601541-noticia/
Senegal: La extraordinaria historia de las siamesas que crecen contra todo pronóstico,26/01/2019 _ 19:04,https://elcomercio.pe/mundo/actualidad/senegal-extraordinaria-historia-siamesas-crecen-pronostico-noticia-601484-noticia/
Daniel Ahmed analizó así la eliminación de la 'Blanquirroja' en Sudamericano Sub 20,26/01/2019 _ 19:04,https://elcomercio.pe/deporte-total/peru-vs-argentina-daniel-ahmed-analizo-eliminacion-blanquirroja-sudamericano-sub-20-noticia-nndc-601543-noticia/
Huarochirí: choque múltiple genera gran incendio en la Carretera Central | VIDEO,26/01/2019 _ 19:03,https://elcomercio.pe/peru/huarochiri-cuadruple-choque-genera-gran-incendio-carretera-central-fotos-noticia-601538-noticia/
Atlético Tucumán vs. Gimnasia: Álvarez y Díaz adelantaron al 'Decano' con dos goles en cuatro minutos |VIDEO,26/01/2019 _ 19:01,https://elcomercio.pe/deporte-total/futbol-mundial/atletico-tucuman-vs-gimnasia-alvarez-diaz-adelantaron-decano-dos-goles-cuatro-minutos-video-noticia-envivo-online-601536-noticia/
Huracán derrotó 2-1 a Rosario Central por la Superliga Argentina 2019,26/01/2019 _ 18:53,https://elcomercio.pe/deporte-total/huracan-derroto-2-1-rosario-central-superliga-argentina-2019-noticia-601253-noticia/
Cruz Azul vs. Tijuana: Elías Hernández anotó el 1-0 desde el punto de penal | VIDEO,26/01/2019 _ 18:51,https://elcomercio.pe/deporte-total/futbol-mundial/cruz-azul-vs-tijuana-elias-hernandez-anoto-1-0-punto-penal-video-noticia-601539-noticia/
Baterista de Metallica elogia a Miley Cyrus por su prodigiosa voz | VIDEO,26/01/2019 _ 18:40,https://elcomercio.pe/tvmas/hollywood/instagram-baterista-metallica-elogia-miley-cyrus-prodigiosa-voz-video-noticia-nndc-601513-noticia/
Mercenarios rusos viajaron a Venezuela para dar seguridad a Nicolás Maduro,26/01/2019 _ 18:38,https://elcomercio.pe/mundo/venezuela/venezuela-mercenarios-rusos-viajaron-rusia-dar-seguridad-nicolas-maduro-juan-guaido-noticia-601196-noticia/
Monterrey vs. América EN VIVO: árbitro expulsó al colombiano Avilés Hurtado tras apoyo del VAR | VIDEO,26/01/2019 _ 18:35,https://elcomercio.pe/deporte-total/monterrey-vs-america-vivo-via-fox-sports-arbitro-expulso-colombiano-aviles-hurtado-apoyo-var-video-yt-youtube-ver-viral-noticia-601537-noticia/
Adex: Exportaciones de confecciones sumaron US$ 876 millones entre enero y noviembre del 2018,26/01/2019 _ 18:30,https://elcomercio.pe/economia/adex-exportaciones-confecciones-sumaron-us-876-millones-enero-noviembre-2018-noticia-nndc-601471-noticia/
Huracán vs. Rosario Central: así fue el gol de Lucas Barrios para el 2-0 del 'Globo' | VIDEO,26/01/2019 _ 18:21,https://elcomercio.pe/deporte-total/futbol-mundial/huracan-vs-rosario-central-vivo-gol-lucas-barrios-2-0-globo-video-noticia-envivo-online-601508-noticia/
La Victoria: Ministro del Interior señala que declaratoria de emergencia estaría en evaluación,26/01/2019 _ 18:14,https://elcomercio.pe/lima/sucesos/victoria-ministro-interior-senala-declaratoria-emergencia-estaria-evaluacion-noticia-601534-noticia/
Perú cayó 1-0 frente a Argentina y le dijo adiós al Sudamericano Sub 20 | VIDEO,26/01/2019 _ 18:07,https://elcomercio.pe/deporte-total/seleccion/argentina-vs-peru-vivo-online-directo-tyc-sports-movistar-deportes-latina-fecha-5-sudamericano-sub-20-argentina-peru-resultado-marcador-envivo-horarios-canales-minuto-minuto-noticia-nndc-601251-noticia/
Defensor del Pueblo pide que se debata en conjunto proyecto sobre JNJ,26/01/2019 _ 18:00,https://elcomercio.pe/politica/defensor-pueblo-pide-debata-conjunto-proyecto-jnj-noticia-601490-noticia/
Perú eliminado delSudamericano Sub 20:perdió 1-0 ante Argentina | VIDEO,26/01/2019 _ 17:55,https://elcomercio.pe/deporte-total/seleccion/peru-vs-argentina-vivo-online-directo-movistar-deportes-tyc-sports-latina-sudamericano-sub-20-resultado-marcador-envivo-fecha-5-ver-mirar-peru-argentina-sub-20-noticia-nndc-601244-noticia/
Shannon de Lima y James Rodríguez confirman relación con tierno beso | FOTOS Y VIDEO,26/01/2019 _ 17:54,https://elcomercio.pe/tvmas/hollywood/instagram-james-rodriguez-shannon-lima-confirman-relacion-tierno-beso-fotos-video-noticia-nndc-601522-noticia/
"Juan José Oré sobre la Sub 20 en el Sudamericano: ""El responsable es el entrenador""",26/01/2019 _ 17:50,https://elcomercio.pe/deporte-total/seleccion/juan-jose-ore-sub-20-grupo-sali-campeon-juegos-olimpicos-juventud-2014-noticia-601458-noticia/
Carretera Central: hombre muere tras caerle una roca en la cabeza | VIDEO,26/01/2019 _ 17:49,https://elcomercio.pe/peru/carretera-central-hombre-muere-caerle-roca-cabeza-video-noticia-nndc-601495-noticia/
"Corpac: 37,2 millones de pasajeros fueron trasladados vía aérea en 2018",26/01/2019 _ 17:45,https://elcomercio.pe/economia/corpac-37-2-millones-pasajeros-trasladados-via-aerea-2018-noticia-nndc-601487-noticia/
Perú vs. Argentina: Jonathan Bilbao cometió el penal que sentenció al equipo de Daniel Ahmed| VIDEO,26/01/2019 _ 17:43,https://elcomercio.pe/deporte-total/futbol-mundial/peru-vs-argentina-vivo-online-directo-maximiliano-romero-penal-elimino-bicolor-sudamericano-sub-20-ver-viral-video-noticia-601524-noticia/
Brasil: Países de Latinoamérica se solidarizan tras rotura de dique minero,26/01/2019 _ 17:42,https://elcomercio.pe/mundo/latinoamerica/brasil-brumadinho-paises-latinoamerica-solidarizan-colapso-dique-minero-vale-noticia-nndc-601424-noticia/
Miraflores: un muerto dejó incendio en la calle Porta | VIDEO,26/01/2019 _ 17:39,https://elcomercio.pe/lima/miraflores-muerto-dejo-incendio-edificio-video-noticia-nndc-601481-noticia/
Loreto: una menor murió en incendio en Iquitos,26/01/2019 _ 17:31,https://elcomercio.pe/peru/loreto/loreto-menor-murio-incendio-iquitos-noticia-601526-noticia/
La familia de Emiliano Sala reanuda su búsqueda gracias a una colecta,26/01/2019 _ 17:27,https://elcomercio.pe/mundo/europa/emiliano-sala-familia-reanuda-busqueda-gracias-colecta-reino-unido-cardiff-noticia-601469-noticia/
Pompeo pide a países finalizar transacciones financieras con el régimen de Maduro,26/01/2019 _ 17:22,https://elcomercio.pe/mundo/venezuela/mike-pompeo-consejo-seguridad-naciones-unidas-pide-paises-finalizar-transacciones-financieras-regimen-nicolas-maduro-venezuela-noticia-601511-noticia/
Sudamericano Sub 20 EN VIVO: mira cómo van las tablas de posiciones en la última fecha del torneo,26/01/2019 _ 17:22,https://elcomercio.pe/deporte-total/futbol-mundial/sudamericano-sub-20-vivo-tabla-posiciones-directo-online-calendario-resultados-partidos-fixture-chile-2019-noticia-nndc-600222-noticia/
"Fernanda Kanno: ""Todos tienen que encontrar su propio Dakar"" | VIDEO",26/01/2019 _ 17:20,https://elcomercio.pe/dakar/fernanda-kanno-encontrar-propio-dakar-video-noticia-601523-noticia/
Perú eliminado del Sudamericano Sub 20: Cayó 1-0 ante Argentina y dijo adiós al torneo,26/01/2019 _ 17:18,https://elcomercio.pe/deporte-total/futbol-mundial/peru-vs-argentina-sub-20-vivo-online-gratis-via-movistar-deportes-fecha-hora-canal-partido-ultima-fecha-sudamericano-chile-ver-seguir-grupo-b-directo-via-latina-gratis-nnda-nnrt-noticia-601055-noticia/
Sunat: Personas que deseen acceder a información pública solo pagarán costos de reproducción,26/01/2019 _ 17:14,https://elcomercio.pe/economia/sunat-personas-deseen-acceder-informacion-publica-pagaran-costos-reproduccion-noticia-nndc-601489-noticia/
Móviles | Ocho consejos para que la batería de tu celular tenga larga duración,26/01/2019 _ 17:03,https://elcomercio.pe/tecnologia/moviles/smartphones-moviles-ocho-consejos-bateria-celular-larga-duracion-noticia-469711-noticia/
Perú vs. Argentina: Junior Huerto fue expulsado tras cometer esta falta | VIDEO,26/01/2019 _ 17:02,https://elcomercio.pe/deporte-total/futbol-mundial/peru-vs-argentina-vivo-online-directo-junior-huerto-expulsado-cometer-falta-ver-viral-yt-video-noticia-601517-noticia/
Odebrecht: procurador Jorge Ramírez viaja a Andorra este lunes por interrogatorio,26/01/2019 _ 17:00,https://elcomercio.pe/politica/odebrecht-procurador-ad-hoc-jorge-ramirez-viaja-andorra-interrogatorio-noticia-nndc-601404-noticia/
Colo Colo vs. U. Católica: Gabriel Costa superó a seis defensas y casi marca golazo en el clásico | VIDEO,26/01/2019 _ 16:49,https://elcomercio.pe/deporte-total/peruanos-en-el-mundo/youtube-colo-colo-vs-u-catolica-gabriel-costa-llevo-siete-defensas-marca-golazo-clasico-chile-video-yt-viral-noticia-601515-noticia/
Perú vs. Argentina: Blanquirroja se salvó del 1-0 tras este centro que dio en el poste | VIDEO,26/01/2019 _ 16:40,https://elcomercio.pe/deporte-total/seleccion/youtube-peru-vs-argentina-vivo-online-albiceleste-estuvo-cerca-1-0-centro-dio-poste-video-yt-viral-noticia-601512-noticia/
A favor y en contra: Consejo de Seguridad de la ONU discute sobre Venezuela [FRASES],26/01/2019 _ 16:34,https://elcomercio.pe/mundo/venezuela/estados-unidos-convoca-consejo-seguridad-onu-discutir-venezuela-vivo-noticia-601418-noticia/
Huracán vs. Rosario Central EN VIVO: Andrés Roa anotó golazo para el 1-0 del 'Globo' | VIDEO,26/01/2019 _ 16:32,https://elcomercio.pe/deporte-total/futbol-mundial/huracan-vs-rosario-central-vivo-andres-roa-anoto-golazo-1-0-globo-video-noticia-envivo-online-601506-noticia/
Defensoría: Fiscalía no puede impedir ingreso de personas por su forma de vestir,26/01/2019 _ 16:23,https://elcomercio.pe/lima/sucesos/defensoria-fiscalia-impedir-ingreso-nadie-forma-vestir-noticia-601505-noticia/
Alianza Lima: Leao Butrón renovó su vínculo con los blanquiazules,26/01/2019 _ 16:21,https://elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-leo-butron-renovo-vinculo-blanquiazules-noticia-nndc-601502-noticia/
"""Nadie nos dará plazos"": Venezuela rechaza nuevas elecciones exigidas por la UE",26/01/2019 _ 16:14,https://elcomercio.pe/mundo/venezuela/venezuala-nadie-dara-plazos-rechaza-nuevas-elecciones-exigidas-union-europea-nndc-noticia-601504-noticia/
Alianza Lima: Pedro Gallese arribó a la capital para sumarse al elenco íntimo,26/01/2019 _ 16:10,https://elcomercio.pe/deporte-total/futbol-peruano/alianza-lima-pedro-gallese-arribo-lima-sumarse-elenco-intimo-noticia-nndc-601503-noticia/
Capturan a delincuente gracias a que se tomó un helado mientras robaba una casa,26/01/2019 _ 16:04,https://elcomercio.pe/redes-sociales/facebook/facebook-viral-capturan-buscado-robacasas-gracias-tomo-helado-pleno-robo-video-fb-face-reino-unido-noticia-nnda-nnrt-599687-noticia/
Las mejores fotos políticas de la semana,26/01/2019 _ 16:00,https://elcomercio.pe/politica/mejores-fotos-politicas-semana-noticia-601382-noticia/
